Kerala,3.8.2 - Other Dacoity,0
Kerala,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Kerala,3.10 - Arson (Section 435-436 & 438 IPC),1
Kerala,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",1
Kerala,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),1
Kerala,3.11.2 - Acid attack (Section 326A IPC),0
Kerala,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Kerala,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Kerala,3.13 - Other IPC crimes,7
Kerala,3 - Total IPC crimes against STs,14
Kerala,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Kerala,5 - Other SLL Crime against STs,1
Kerala,6 - Total crimes against STs,135
Madhya Pradesh,"1 - Protection of Civil Rights Act, 1955",0
Madhya Pradesh,2.1 - Murder (Section 302 & 303 IPC),47
Madhya Pradesh,2.2 - Attempt to commit Murder (Section 307 IPC),32
Madhya Pradesh,2.3 - Rape (Section 376 IPC),399
Madhya Pradesh,2.4 - Attempt to commit Rape,5
Madhya Pradesh,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),442
Madhya Pradesh,2.5.1 - Sexual Harassment (Section 354A IPC),164
Madhya Pradesh,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),8
Madhya Pradesh,2.5.3 - Voyeurism (Section 354C IPC),0
Madhya Pradesh,2.5.4 - Stalking (Section 354D IPC),21
Madhya Pradesh,2.5.5 - Other Sexual Harassment,249
Madhya Pradesh,2.6 - Insult to the Modesty of women (Section 509 IPC),3
Madhya Pradesh,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",71
Madhya Pradesh,2.7.1 - Kidnaping & Abduction (Section 363 IPC),15
Madhya Pradesh,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Madhya Pradesh,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Madhya Pradesh,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),24
Madhya Pradesh,2.7.5 - Other Kidnapping,32
Madhya Pradesh,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Madhya Pradesh,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Madhya Pradesh,2.8.2 - Other Dacoity,0
Madhya Pradesh,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",5
Madhya Pradesh,"2.10 - Arson (Section 435,436 & 438 IPC)",10
Madhya Pradesh,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",61
Madhya Pradesh,2.11.1 - Hurt (Section 325 & 326 IPC),61
Madhya Pradesh,2.11.2 - Acid attack (Section 326A IPC),0
Madhya Pradesh,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Madhya Pradesh,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",15
Madhya Pradesh,2.13 - Other IPC crimes,460
Madhya Pradesh,2.14 - SC / ST (Prevention of Atrocities) Act only,27
Madhya Pradesh,2 - Total of SC/ST (Prevention of Atrocities) Act,1577
Madhya Pradesh,3.1 - Murder (Section 302 & 303 IPC),7
Madhya Pradesh,3.2 - Attempt to commit Murder (Section 307 IPC),5
Madhya Pradesh,3.3 - Rape (Section 376 IPC),50
Madhya Pradesh,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Madhya Pradesh,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),93
Madhya Pradesh,3.5.1 - Sexual Harassment (Section 354A IPC),2
Madhya Pradesh,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Madhya Pradesh,3.5.3 - Voyeurism (Section 354C IPC),0
Madhya Pradesh,3.5.4 - Stalking (Section 354D IPC),0
Madhya Pradesh,3.5.5 - Other Sexual Harassment,91
Madhya Pradesh,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Madhya Pradesh,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",80
Madhya Pradesh,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Madhya Pradesh,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Madhya Pradesh,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Madhya Pradesh,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),80
Madhya Pradesh,3.7.5 - Other Kidnapping,0
Madhya Pradesh,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Madhya Pradesh,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Madhya Pradesh,3.8.2 - Other Dacoity,0
Madhya Pradesh,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",5
Madhya Pradesh,3.10 - Arson (Section 435-436 & 438 IPC),3
Madhya Pradesh,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",23
Madhya Pradesh,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),23
Madhya Pradesh,3.11.2 - Acid attack (Section 326A IPC),0
Madhya Pradesh,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Madhya Pradesh,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",1
Madhya Pradesh,3.13 - Other IPC crimes,407
Madhya Pradesh,3 - Total IPC crimes against STs,674
Madhya Pradesh,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Madhya Pradesh,5 - Other SLL Crime against STs,28
Madhya Pradesh,6 - Total crimes against STs,2279
Maharashtra,"1 - Protection of Civil Rights Act, 1955",0
Maharashtra,2.1 - Murder (Section 302 & 303 IPC),20
Maharashtra,2.2 - Attempt to commit Murder (Section 307 IPC),7
Maharashtra,2.3 - Rape (Section 376 IPC),86
Maharashtra,2.4 - Attempt to commit Rape,0
Maharashtra,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),118
Maharashtra,2.5.1 - Sexual Harassment (Section 354A IPC),59
Maharashtra,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),6
Maharashtra,2.5.3 - Voyeurism (Section 354C IPC),3
Maharashtra,2.5.4 - Stalking (Section 354D IPC),4
Maharashtra,2.5.5 - Other Sexual Harassment,46
Maharashtra,2.6 - Insult to the Modesty of women (Section 509 IPC),2
Maharashtra,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",8
Maharashtra,2.7.1 - Kidnaping & Abduction (Section 363 IPC),1
Maharashtra,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Maharashtra,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Maharashtra,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),3
Maharashtra,2.7.5 - Other Kidnapping,4
Maharashtra,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Maharashtra,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Maharashtra,2.8.2 - Other Dacoity,0
Maharashtra,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",5
Maharashtra,"2.10 - Arson (Section 435,436 & 438 IPC)",4
Maharashtra,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",10
Maharashtra,2.11.1 - Hurt (Section 325 & 326 IPC),10
Maharashtra,2.11.2 - Acid attack (Section 326A IPC),0
Maharashtra,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Maharashtra,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",42
Maharashtra,2.13 - Other IPC crimes,86
Maharashtra,2.14 - SC / ST (Prevention of Atrocities) Act only,55
Maharashtra,2 - Total of SC/ST (Prevention of Atrocities) Act,443
Maharashtra,3.1 - Murder (Section 302 & 303 IPC),0
Maharashtra,3.2 - Attempt to commit Murder (Section 307 IPC),0
Maharashtra,3.3 - Rape (Section 376 IPC),0
Maharashtra,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Maharashtra,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Maharashtra,3.5.1 - Sexual Harassment (Section 354A IPC),0
Maharashtra,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Maharashtra,3.5.3 - Voyeurism (Section 354C IPC),0
Maharashtra,3.5.4 - Stalking (Section 354D IPC),0
Maharashtra,3.5.5 - Other Sexual Harassment,0
Maharashtra,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Maharashtra,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Maharashtra,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Maharashtra,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Maharashtra,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Maharashtra,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Maharashtra,3.7.5 - Other Kidnapping,0
Maharashtra,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Maharashtra,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Maharashtra,3.8.2 - Other Dacoity,0
Maharashtra,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Maharashtra,3.10 - Arson (Section 435-436 & 438 IPC),0
Maharashtra,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Maharashtra,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Maharashtra,3.11.2 - Acid attack (Section 326A IPC),0
Maharashtra,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Maharashtra,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Maharashtra,3.13 - Other IPC crimes,0
Maharashtra,3 - Total IPC crimes against STs,0
Maharashtra,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Maharashtra,5 - Other SLL Crime against STs,0
Maharashtra,6 - Total crimes against STs,443
Manipur,"1 - Protection of Civil Rights Act, 1955",0
Manipur,2.1 - Murder (Section 302 & 303 IPC),0
Manipur,2.2 - Attempt to commit Murder (Section 307 IPC),0
Manipur,2.3 - Rape (Section 376 IPC),0
Manipur,2.4 - Attempt to commit Rape,0
Manipur,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),1
Manipur,2.5.1 - Sexual Harassment (Section 354A IPC),0
Manipur,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Manipur,2.5.3 - Voyeurism (Section 354C IPC),0
Manipur,2.5.4 - Stalking (Section 354D IPC),0
Manipur,2.5.5 - Other Sexual Harassment,1
Manipur,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Manipur,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Manipur,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Manipur,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Manipur,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Manipur,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Manipur,2.7.5 - Other Kidnapping,0
Manipur,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Manipur,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Manipur,2.8.2 - Other Dacoity,0
Manipur,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Manipur,"2.10 - Arson (Section 435,436 & 438 IPC)",0
Manipur,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Manipur,2.11.1 - Hurt (Section 325 & 326 IPC),0
Manipur,2.11.2 - Acid attack (Section 326A IPC),0
Manipur,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Manipur,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Manipur,2.13 - Other IPC crimes,0
Manipur,2.14 - SC / ST (Prevention of Atrocities) Act only,0
Manipur,2 - Total of SC/ST (Prevention of Atrocities) Act,1
Manipur,3.1 - Murder (Section 302 & 303 IPC),0
Manipur,3.2 - Attempt to commit Murder (Section 307 IPC),0
Manipur,3.3 - Rape (Section 376 IPC),0
Manipur,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Manipur,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Manipur,3.5.1 - Sexual Harassment (Section 354A IPC),0
Manipur,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Manipur,3.5.3 - Voyeurism (Section 354C IPC),0
Manipur,3.5.4 - Stalking (Section 354D IPC),0
Manipur,3.5.5 - Other Sexual Harassment,0
Manipur,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Manipur,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Manipur,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Manipur,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Manipur,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Manipur,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Manipur,3.7.5 - Other Kidnapping,0
Manipur,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Manipur,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Manipur,3.8.2 - Other Dacoity,0
Manipur,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Manipur,3.10 - Arson (Section 435-436 & 438 IPC),0
Manipur,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",1
Manipur,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),1
Manipur,3.11.2 - Acid attack (Section 326A IPC),0
Manipur,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Manipur,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Manipur,3.13 - Other IPC crimes,0
Manipur,3 - Total IPC crimes against STs,1
Manipur,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Manipur,5 - Other SLL Crime against STs,0
Manipur,6 - Total crimes against STs,2
Meghalaya,"1 - Protection of Civil Rights Act, 1955",0
Meghalaya,2.1 - Murder (Section 302 & 303 IPC),1
Meghalaya,2.2 - Attempt to commit Murder (Section 307 IPC),0
Meghalaya,2.3 - Rape (Section 376 IPC),0
Meghalaya,2.4 - Attempt to commit Rape,0
Meghalaya,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Meghalaya,2.5.1 - Sexual Harassment (Section 354A IPC),0
Meghalaya,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Meghalaya,2.5.3 - Voyeurism (Section 354C IPC),0
Meghalaya,2.5.4 - Stalking (Section 354D IPC),0
Meghalaya,2.5.5 - Other Sexual Harassment,0
Meghalaya,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Meghalaya,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Meghalaya,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Meghalaya,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Meghalaya,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Meghalaya,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Meghalaya,2.7.5 - Other Kidnapping,0
Meghalaya,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Meghalaya,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Meghalaya,2.8.2 - Other Dacoity,0
Meghalaya,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Meghalaya,"2.10 - Arson (Section 435,436 & 438 IPC)",0
Meghalaya,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Meghalaya,2.11.1 - Hurt (Section 325 & 326 IPC),0
Meghalaya,2.11.2 - Acid attack (Section 326A IPC),0
Meghalaya,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Meghalaya,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Meghalaya,2.13 - Other IPC crimes,0
Meghalaya,2.14 - SC / ST (Prevention of Atrocities) Act only,0
Meghalaya,2 - Total of SC/ST (Prevention of Atrocities) Act,1
Meghalaya,3.1 - Murder (Section 302 & 303 IPC),0
Meghalaya,3.2 - Attempt to commit Murder (Section 307 IPC),0
Meghalaya,3.3 - Rape (Section 376 IPC),0
Meghalaya,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Meghalaya,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Meghalaya,3.5.1 - Sexual Harassment (Section 354A IPC),0
Meghalaya,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Meghalaya,3.5.3 - Voyeurism (Section 354C IPC),0
Meghalaya,3.5.4 - Stalking (Section 354D IPC),0
Meghalaya,3.5.5 - Other Sexual Harassment,0
Meghalaya,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Meghalaya,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Meghalaya,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Meghalaya,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Meghalaya,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Meghalaya,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Meghalaya,3.7.5 - Other Kidnapping,0
Meghalaya,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Meghalaya,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Meghalaya,3.8.2 - Other Dacoity,0
Meghalaya,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Meghalaya,3.10 - Arson (Section 435-436 & 438 IPC),0
Meghalaya,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Meghalaya,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Meghalaya,3.11.2 - Acid attack (Section 326A IPC),0
Meghalaya,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Meghalaya,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Meghalaya,3.13 - Other IPC crimes,0
Meghalaya,3 - Total IPC crimes against STs,0
Meghalaya,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Meghalaya,5 - Other SLL Crime against STs,0
Meghalaya,6 - Total crimes against STs,1
Mizoram,"1 - Protection of Civil Rights Act, 1955",0
Mizoram,2.1 - Murder (Section 302 & 303 IPC),0
Mizoram,2.2 - Attempt to commit Murder (Section 307 IPC),0
Mizoram,2.3 - Rape (Section 376 IPC),0
Mizoram,2.4 - Attempt to commit Rape,0
Mizoram,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Mizoram,2.5.1 - Sexual Harassment (Section 354A IPC),0
Mizoram,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Mizoram,2.5.3 - Voyeurism (Section 354C IPC),0
Mizoram,2.5.4 - Stalking (Section 354D IPC),0
Mizoram,2.5.5 - Other Sexual Harassment,0
Mizoram,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Mizoram,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Mizoram,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Mizoram,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Mizoram,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Mizoram,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Mizoram,2.7.5 - Other Kidnapping,0
Mizoram,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Mizoram,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Mizoram,2.8.2 - Other Dacoity,0
Mizoram,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Mizoram,"2.10 - Arson (Section 435,436 & 438 IPC)",0
Mizoram,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Mizoram,2.11.1 - Hurt (Section 325 & 326 IPC),0
Mizoram,2.11.2 - Acid attack (Section 326A IPC),0
Mizoram,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Mizoram,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Mizoram,2.13 - Other IPC crimes,0
Mizoram,2.14 - SC / ST (Prevention of Atrocities) Act only,1
Mizoram,2 - Total of SC/ST (Prevention of Atrocities) Act,1
Mizoram,3.1 - Murder (Section 302 & 303 IPC),0
Mizoram,3.2 - Attempt to commit Murder (Section 307 IPC),0
Mizoram,3.3 - Rape (Section 376 IPC),0
Mizoram,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Mizoram,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Mizoram,3.5.1 - Sexual Harassment (Section 354A IPC),0
Mizoram,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Mizoram,3.5.3 - Voyeurism (Section 354C IPC),0
Mizoram,3.5.4 - Stalking (Section 354D IPC),0
Mizoram,3.5.5 - Other Sexual Harassment,0
Mizoram,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Mizoram,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Mizoram,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Mizoram,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Mizoram,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Mizoram,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Mizoram,3.7.5 - Other Kidnapping,0
Mizoram,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Mizoram,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Mizoram,3.8.2 - Other Dacoity,0
Mizoram,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Mizoram,3.10 - Arson (Section 435-436 & 438 IPC),0
Mizoram,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Mizoram,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Mizoram,3.11.2 - Acid attack (Section 326A IPC),0
Mizoram,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Mizoram,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Mizoram,3.13 - Other IPC crimes,0
Mizoram,3 - Total IPC crimes against STs,0
Mizoram,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Mizoram,5 - Other SLL Crime against STs,0
Mizoram,6 - Total crimes against STs,1
Nagaland,"1 - Protection of Civil Rights Act, 1955",0
Nagaland,2.1 - Murder (Section 302 & 303 IPC),0
Nagaland,2.2 - Attempt to commit Murder (Section 307 IPC),0
Nagaland,2.3 - Rape (Section 376 IPC),0
Nagaland,2.4 - Attempt to commit Rape,0
Nagaland,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Nagaland,2.5.1 - Sexual Harassment (Section 354A IPC),0
Nagaland,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Nagaland,2.5.3 - Voyeurism (Section 354C IPC),0
Nagaland,2.5.4 - Stalking (Section 354D IPC),0
Nagaland,2.5.5 - Other Sexual Harassment,0
Nagaland,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Nagaland,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Nagaland,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Nagaland,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Nagaland,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Nagaland,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Nagaland,2.7.5 - Other Kidnapping,0
Nagaland,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Nagaland,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Nagaland,2.8.2 - Other Dacoity,0
Nagaland,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Nagaland,"2.10 - Arson (Section 435,436 & 438 IPC)",0
Nagaland,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Nagaland,2.11.1 - Hurt (Section 325 & 326 IPC),0
Nagaland,2.11.2 - Acid attack (Section 326A IPC),0
Nagaland,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Nagaland,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Nagaland,2.13 - Other IPC crimes,0
Nagaland,2.14 - SC / ST (Prevention of Atrocities) Act only,0
Nagaland,2 - Total of SC/ST (Prevention of Atrocities) Act,0
Nagaland,3.1 - Murder (Section 302 & 303 IPC),0
Nagaland,3.2 - Attempt to commit Murder (Section 307 IPC),0
Nagaland,3.3 - Rape (Section 376 IPC),0
Nagaland,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Nagaland,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Nagaland,3.5.1 - Sexual Harassment (Section 354A IPC),0
Nagaland,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Nagaland,3.5.3 - Voyeurism (Section 354C IPC),0
Nagaland,3.5.4 - Stalking (Section 354D IPC),0
Nagaland,3.5.5 - Other Sexual Harassment,0
Nagaland,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Nagaland,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Nagaland,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Nagaland,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Nagaland,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Nagaland,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Nagaland,3.7.5 - Other Kidnapping,0
Nagaland,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Nagaland,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Nagaland,3.8.2 - Other Dacoity,0
Nagaland,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Nagaland,3.10 - Arson (Section 435-436 & 438 IPC),0
Nagaland,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Nagaland,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Nagaland,3.11.2 - Acid attack (Section 326A IPC),0
Nagaland,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Nagaland,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Nagaland,3.13 - Other IPC crimes,0
Nagaland,3 - Total IPC crimes against STs,0
Nagaland,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Nagaland,5 - Other SLL Crime against STs,0
Nagaland,6 - Total crimes against STs,0
Odisha,"1 - Protection of Civil Rights Act, 1955",0
Odisha,2.1 - Murder (Section 302 & 303 IPC),9
Odisha,2.2 - Attempt to commit Murder (Section 307 IPC),7
Odisha,2.3 - Rape (Section 376 IPC),76
Odisha,2.4 - Attempt to commit Rape,2
Odisha,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),40
Odisha,2.5.1 - Sexual Harassment (Section 354A IPC),6
Odisha,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),5
Odisha,2.5.3 - Voyeurism (Section 354C IPC),0
Odisha,2.5.4 - Stalking (Section 354D IPC),0
Odisha,2.5.5 - Other Sexual Harassment,29
Odisha,2.6 - Insult to the Modesty of women (Section 509 IPC),3
Odisha,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",12
Odisha,2.7.1 - Kidnaping & Abduction (Section 363 IPC),5
Odisha,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Odisha,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Odisha,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),1
Odisha,2.7.5 - Other Kidnapping,6
Odisha,"2.8 - Dacoity (Section 395,396-398 IPC)",0
